,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
108,72918,131422,74211,87825,98992,64877,9347,140293,106484,76627,87502,108255,69316,135680,51098,68099,60989,95282,51762,77612,95794,115005,57456,135587,110098,70031,78131,80284,74848,104278,126523,90563,114901,64434,71082,70220,63099,74108,9596,73867,9581,93126,83499,85080,93535,86630,83290,95604,172998,148452,74072,108476,98117,89626,72125,112623,72489,105055,78391,78369,71127,119554,100448,88149,56712,72388,32852,32339,67788,105007,81127,87777,89001,93793,69552,78457,50724,80553,88178,68070,71724,64227,86712,69427,102017,76133,81744,99713,101365,97828,84347,98099,92932,38320,72358,174762,76161,70814,69785,90302,74899,95523,66073,69358,74942,66514,160755,89389,0,81297,5517,75944,108250,73983,62272,71132,89171,79426,69366,76726,74014
109,11440,56690,11497,30693,33240,20499,71580,70126,40732,13692,17149,42503,39611,65513,49431,19874,26183,20550,57843,9845,21061,40273,27376,65420,44346,27426,4603,12404,9368,29546,51791,20434,49149,19344,17954,19060,35487,14029,86084,16096,73762,18394,12240,21759,23406,11847,12936,34079,98266,73719,17076,38310,23385,15236,53633,46871,13362,42293,10863,13813,17645,44822,30282,17683,25137,20159,51529,53448,24479,39254,1713,18133,18648,28041,16425,7781,51701,17618,17825,15721,36263,19366,11980,31786,27285,12812,2446,38187,26633,27661,5049,23366,18199,49511,20516,100030,15445,13169,18894,15569,13405,20790,23468,20189,8893,19872,86023,23637,80763,0,76881,14729,39931,14381,27466,19880,27647,5898,20824,18639,28610
110,68546,127050,69839,83454,94620,60506,13070,135921,102112,72255,83131,103883,64945,131308,46726,63728,56618,90911,49426,73240,91422,110633,53084,131215,105726,65659,73759,75912,70476,99907,122151,86191,110529,60062,66710,65848,58727,69736,10388,69496,4937,88754,79127,80708,89163,82258,78918,91232,168627,144080,69700,104105,93745,85254,67753,108251,68118,100683,74020,73997,66755,115182,96077,83777,52340,68016,30516,30003,63416,100635,76755,83405,84629,89421,65180,74085,48388,76181,83807,63698,67353,59855,82340,65056,97646,71762,77372,95341,96993,93456,79975,93727,88560,35984,67987,170391,71789,66442,65414,85930,70528,91151,61701,64986,70570,62143,156384,85017,5427,76925,0,71572,103878,69611,57901,66760,84799,75055,64994,72354,69642
111,8165,64872,10256,30066,35044,14772,65853,76345,42537,12679,23547,44307,33883,71732,43703,15752,21744,28732,52115,13657,29244,48455,21649,71639,46150,22987,11580,16336,7356,37728,59973,26615,50953,15117,14429,14939,29759,10755,80356,8028,68034,26576,19543,21132,29588,20080,19335,35884,106448,81902,9008,44529,31567,23076,47905,48675,5335,44098,8082,14421,14120,53004,36501,24194,19410,16037,45801,47720,20357,41059,14577,23829,25046,29845,12900,13019,45974,16605,24223,10410,30535,13639,20162,26058,35467,12186,15194,39992,34815,33881,17796,31549,26382,43784,12448,108212,12808,8281,10820,23751,10952,28973,19029,12115,8031,15885,94205,25441,75035,14746,71153,0,44302,9128,23027,15758,27021,12876,16702,15912,24488
112,37248,48416,36815,35216,10665,47390,98471,38986,17341,36890,27812,19112,66501,34373,76321,46764,53073,42628,84733,34237,35456,31998,54266,34281,13033,54316,36424,31924,41007,24299,43516,20190,24948,46234,44845,45951,62377,37425,112974,45713,100652,35883,32632,34254,20572,38445,29787,18530,89992,54893,46693,7170,45348,41007,80523,20835,42979,18902,43407,31773,44535,36547,14617,30972,52027,47049,78419,80338,47608,3839,40019,25813,24793,22202,43315,36954,78592,40815,24278,42434,63153,46256,33943,58676,46246,36010,40635,14692,40554,16961,43238,45330,40278,76401,50133,73194,38643,39882,46185,37533,36603,28869,50358,47163,41101,46762,77749,26571,107653,40188,103771,44345,0,41738,54356,46770,37948,35836,47714,41837,52806
113,6221,64184,7514,27317,32295,12778,63859,73596,39787,9930,20806,41558,31889,68983,41710,12052,18461,28044,50121,10915,28555,47767,19655,68890,43401,19705,10892,13587,7142,37040,59285,23866,48204,11622,10682,11239,27765,7411,78362,9951,66040,25888,16802,18383,26838,19391,16593,33135,105760,81213,10879,41780,30879,22387,45911,45926,7466,41348,10555,11672,10372,52316,33752,21452,17416,12338,43807,45726,16658,38310,13889,21080,22304,27096,9152,11760,43980,13856,21482,6711,28542,11645,19474,24064,34779,9437,14506,37243,34127,31131,17108,30861,25693,41790,14371,107524,9464,4159,10132,23063,8203,28285,15746,11427,7704,12151,93517,22692,73041,14058,69159,8833,41553,0,19745,12058,24271,12188,13003,12138,20789
114,18765,77269,20057,35311,44838,12127,52737,86139,52331,22473,33349,54101,29169,81526,30587,12314,1437,41129,38999,23458,41640,60851,8400,81433,55944,13335,23977,26130,20694,50125,72369,36409,60747,8587,17002,14435,25159,19954,67240,21117,54918,38972,29345,30926,39382,32476,29136,43089,118845,94298,21321,54323,43963,35472,42464,58469,19739,52541,24238,24215,16973,65401,46295,33995,11590,16976,32685,34604,15274,50853,26974,33623,34848,39639,15399,24304,32858,26399,34025,13916,25821,11476,32558,21344,47864,21980,27590,47199,47211,43675,30193,43945,38778,30667,19608,120609,22007,16612,17035,36148,20746,41369,9377,16607,20788,10729,106602,35235,61919,27143,58037,23193,54096,20152,0,15347,36815,25273,13581,22572,16843
115,11423,69927,12716,24117,37497,11252,61721,78798,43166,15132,26007,44937,29751,74185,39571,4583,14410,33788,47983,16117,34299,53510,17517,74092,48603,13760,16636,18789,13353,42784,65028,29068,51432,7422,6182,1893,25627,12613,76224,14828,63902,31631,22004,23585,32040,25135,21795,31934,111504,86957,15755,46982,36622,28131,43773,51128,12369,41385,16896,16874,7948,58059,38954,26654,15278,6209,41669,43588,7206,43512,19632,26282,27506,32298,6374,16962,41842,19058,26684,6478,26403,10119,25217,21926,40522,14639,20249,36044,39870,36333,22852,36604,31437,39652,18542,113268,14491,9173,14234,28807,13404,34028,11694,13461,13447,5737,99261,27894,70903,19802,67021,15824,46755,12342,15693,0,25049,17931,5534,13936,10035
116,19811,71954,19378,3460,28626,29952,79891,73288,36238,15307,28034,38009,49063,68675,57742,27850,35635,38511,66153,20535,38907,55537,36829,68582,39731,30910,23540,22464,23570,47392,67055,24157,44504,28796,21879,24513,44939,18648,94394,28275,82072,36239,26422,6067,27130,31015,22990,25006,113530,89195,29255,41472,41230,34011,63085,42256,25541,35544,27146,20605,23676,60086,34043,29530,34590,28136,59839,61758,22882,34640,27135,21362,25360,23426,21817,21380,60012,15775,27282,24996,45715,28819,29825,41238,45131,15028,27751,29116,44478,31423,30354,41212,36160,57822,32695,107495,17274,22444,28747,33415,16948,35584,32920,29725,23664,29004,101287,16618,89073,27304,85191,26908,37883,24301,36918,24993,0,22953,28801,17591,27536
117,8903,55849,7915,26125,28672,18578,69659,65558,36164,9124,12581,37935,37689,60945,47509,17952,24261,19709,55921,5277,20220,39431,25455,60853,39778,25504,1959,7837,7446,28705,50949,15866,44581,17422,16033,17139,33565,9445,84162,14175,71840,17552,8578,17191,18838,11056,8369,29512,97425,72878,15155,33742,22543,14052,51711,42303,11440,37726,8942,9246,15723,43980,25714,13228,23216,18238,49607,51526,22558,34687,5554,13566,14080,23473,14503,2436,49780,13050,13258,13800,34341,17445,11138,29864,26444,8245,6170,33620,25791,23094,8773,22525,17358,47590,18595,99189,10877,11247,16973,14728,8837,19949,21546,18268,6972,17951,85182,19069,78841,5723,74959,12807,35364,12460,25544,17958,23079,0,18903,14072,26689
118,12333,70837,13626,26947,38407,9249,59768,79708,45997,16042,26917,47768,27798,75095,37618,1996,12457,34698,46030,17027,35209,54420,15564,75002,49513,13201,17546,19699,14263,43694,65938,29978,54263,5469,7092,4525,23674,13523,74271,15738,61949,32541,22914,24495,32950,26045,22705,34764,112414,87867,16665,47892,37532,29041,41820,52038,13279,44215,17807,17784,8858,58969,39864,27564,13325,7066,39716,41635,10037,44422,20542,27192,28416,33208,7284,17872,39889,19968,27594,7388,24450,8116,26127,19973,41432,15549,21159,38874,40780,37243,23762,37514,32347,37699,16730,114178,15401,10083,14157,29717,14315,34938,9741,13607,14357,3784,100171,28804,68950,20712,65068,16734,47665,13252,13740,5437,28999,18841,0,14846,13161
119,8919,67005,8914,18352,32292,15888,66969,73593,39784,5562,21546,41555,35000,68980,44820,13961,21572,30866,53232,11655,31377,50588,22765,68887,43398,22815,14660,13584,12677,39862,62106,23863,48201,14733,11224,13148,30876,5420,81473,17359,69151,28709,17542,12891,26835,22135,17333,33131,108582,84035,18287,41776,33700,25131,49022,45923,14649,41345,16250,11669,10075,55137,33748,22192,20526,14247,46918,48837,18566,38307,18255,21077,23044,27093,9695,12500,47090,7927,22222,11114,31652,14755,22295,27174,37600,6650,18871,37239,36948,31128,21474,33682,28515,44900,21273,107800,5816,10662,16965,25885,7336,30724,18857,17385,12771,14889,96338,22689,76152,18424,72270,16015,41550,12385,22855,13967,17603,14073,14912,0,22698
120,19891,78395,21184,26635,44105,15590,64104,87266,45710,23600,34475,47481,33013,82653,41955,13051,15482,42256,50367,24585,42767,61978,19900,82560,53085,4973,25104,27257,21821,51252,73496,37536,53976,12050,14650,10585,28889,21081,78608,23296,66285,40099,30472,32053,40508,33603,30263,34478,119972,95425,24223,55450,45090,36599,47034,55610,20837,43929,25364,25342,16416,66527,47421,35122,17661,14677,44053,45972,6879,49234,28100,34750,35974,40766,14842,25430,44225,27526,35151,14946,29665,14939,33685,25187,48990,23106,28717,38587,48338,44801,31320,45072,39905,42035,23071,117442,22959,17641,20498,37275,21872,42496,9467,20070,21915,14192,107728,32593,73286,28270,69405,24292,52477,20810,16765,9896,27567,26399,13249,22404,0
