,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
97,89386,1562109,136577,446424,784052,220487,1389208,1557705,958336,168054,496535,1003277,599284,1684577,910664,200438,342465,702583,1044774,230067,707595,1138245,365972,1643846,1053739,332162,252115,271967,142948,916736,1460239,549148,1198469,201706,138243,186229,459976,124048,1693634,142696,1436990,639418,376858,320719,608734,454227,376261,771339,1998235,2051276,120874,987827,705483,501111,787435,1114710,86587,1017436,172918,244770,130221,1306914,786622,501035,329847,174009,958163,996865,316522,944939,319622,455785,511890,602598,119646,250923,954613,230877,494630,69010,570530,191278,499512,487107,753289,190303,331404,867125,794872,720452,368033,702773,628736,894612,220115,2685854,152642,0,125077,568692,140834,635070,290221,124172,147477,169284,1720652,541389,1599466,323654,1528129,165851,1035503,58131,351762,198528,404139,281026,205281,164506,319956
98,211053,1660941,258244,568091,905718,117116,1340078,1679372,1080003,289721,618202,1124944,550154,1806244,861534,251575,323787,801415,995644,351734,806427,1237077,316842,1765513,1175406,313484,350947,393634,227394,1015568,1559071,670814,1320136,193592,215851,262920,410846,245715,1644504,135581,1387860,738251,498524,442386,730400,553059,497927,893006,2097067,2150108,87448,1109494,804316,599943,738305,1236377,127357,1139102,253144,366437,207828,1405746,908289,622702,280717,250701,909033,947735,393214,1066605,418454,577451,633557,724265,197254,372590,905483,352544,616297,145701,521400,138919,598344,437977,852121,311970,430236,988792,893704,842119,466865,801606,727569,845482,117477,2784686,274309,124206,0,667524,262500,733902,271543,29167,246309,213609,1819485,663056,1550336,422486,1478999,206621,1157170,151347,333084,275219,525805,379858,265501,286173,339151
99,506294,1004959,469892,730070,778953,752807,1921528,1097208,948541,483188,331197,993482,1131604,1531886,1442984,732963,874784,236666,1577094,386808,150444,581095,898291,1491154,1037787,864482,337130,390078,450146,359586,903089,396792,1188674,734026,654313,718754,992296,511455,2225954,599241,1969310,82268,246366,599394,332311,203155,250254,815632,1441085,1494126,593581,835136,198629,168707,1319755,1098758,541918,1007641,454281,466438,646290,749764,633931,229049,862167,706534,1490483,1529185,849047,900544,390501,379870,346552,646891,635716,394375,1486932,546011,329292,621424,1102850,723598,71422,1019427,246434,468978,402283,884733,237722,567760,438912,195919,162820,1426931,661447,2128704,508897,569307,667098,0,472818,173389,822541,666192,443346,701604,1163502,585682,2131786,322754,2060448,580073,872484,527202,884082,731053,766074,366041,737806,553900,852481
100,64149,1466325,62509,288540,675574,325751,1494472,1449228,849858,31158,393287,894799,704548,1576100,1015929,305907,447729,606798,1150038,126819,611810,1042460,471236,1535368,945261,437426,220619,163489,135150,820952,1364454,440670,1089991,306970,227257,291698,565240,38303,1798898,229228,1542255,543634,273609,162835,500256,351748,273012,662861,1902451,1955491,223568,879349,609699,398633,892700,1006232,171905,908958,165351,136293,219235,1211129,678144,397787,435111,279479,1063428,1102129,421992,836461,303544,347307,408642,494120,208660,147675,1059877,93981,391382,193858,675795,296542,403727,592371,657504,36312,315326,758647,699087,611974,351955,606989,532952,999876,291434,2587204,38355,141741,263829,472907,0,545492,395485,285014,139679,274549,1624868,432911,1704731,307577,1633393,210060,927025,141428,457026,303997,246255,198519,310751,101869,425426
101,572507,1154983,542179,732630,589374,819020,1987741,1170478,758962,555476,152737,803903,1197817,1297350,1509197,799176,940997,319256,1643307,459096,300468,731118,964504,1256619,793546,930695,403343,404380,516359,509609,1053112,221292,999095,800239,720526,784967,1058509,583743,2292167,665454,2035523,232292,312579,678299,159814,269368,290167,722479,1591108,1644149,659794,600600,298357,251296,1385968,909179,608131,818062,520494,459282,712503,899787,399395,174009,928380,772747,1556696,1595398,915260,710965,456714,357005,263284,512792,701929,460588,1553145,618299,246135,687637,1169063,789811,137635,1085640,346162,541266,468496,695154,387745,333225,505125,295647,245410,1493144,727660,2278727,581184,635519,733311,161565,545105,0,888754,732405,509559,767817,1313526,588242,2197999,388967,2126661,646286,637949,593415,950295,797266,768634,432254,804019,626187,918694
102,342062,1814268,389254,557477,1036728,168783,1241920,1810382,1211012,420730,749212,1255954,511184,1937254,763376,172542,161879,954741,897486,482744,959753,1390404,218683,1896522,1306415,65295,504273,524643,395107,1168895,1712397,801824,1451146,89751,257847,214805,371876,376725,1546346,362323,1289702,891577,629534,573395,861410,706385,628937,761875,2250394,2303434,349213,1240504,957642,753270,699335,1367386,312037,1008932,425077,497447,268679,1559072,1039299,753712,182559,242501,810875,849577,158241,1197615,571780,708461,764567,855274,250431,503600,807324,483553,747307,225144,482430,150350,751670,399007,1005448,442980,583562,858180,1047030,973128,620191,954932,880895,747324,344219,2938013,405319,287938,272011,820851,393510,887228,0,259308,399636,134576,1972811,794065,1452178,575813,1380840,391301,1288180,350638,171176,236085,656815,533184,186469,367545,90961
103,234193,1659944,281384,591231,928859,105375,1328337,1702512,1103143,312861,641342,1148084,538413,1829384,849793,232741,312046,800418,983903,374874,805430,1236080,305101,1788653,1198546,301743,349950,416774,226397,1014571,1558074,693955,1343276,181851,212348,247729,399105,268855,1632763,160238,1376119,737254,521665,465526,753540,552062,521067,916146,2096070,2149111,112105,1132634,803319,598946,726564,1259517,126360,1162243,252147,389577,211998,1404749,931429,645842,268976,235509,897293,935994,378022,1089746,417457,600592,656697,747405,193751,395730,893742,375684,639437,130510,509660,127178,597347,426236,851124,335110,429239,1011932,892707,865259,465868,800609,726572,833741,142135,2783689,297449,123209,31023,666527,285640,732905,259802,0,245312,194775,1818488,686196,1538595,421489,1467258,205624,1180310,150350,321343,260028,548946,378861,246668,305486,327410
104,84685,1442544,73188,445896,783524,331197,1499918,1531637,957808,167526,457820,1002749,709994,1658509,1021374,311353,453175,583018,1155484,172883,588029,1018680,476682,1617777,1053211,442872,132549,241227,7870,797171,1340674,523415,1197941,312416,232703,297144,570686,148599,1804344,177631,1547700,519853,338142,320191,583001,334661,337545,770811,1878670,1931711,171971,961758,585918,381546,898145,1114182,120309,1016908,36113,244243,224680,1187349,760553,462320,440557,284925,1068873,1107575,427437,944411,200057,443237,473175,602070,214106,132532,1065323,230349,455915,199814,681241,301988,379947,597817,633724,189776,211839,866597,675306,694383,248467,583208,509171,1005322,239837,2566289,177194,147697,245488,449127,140306,515505,400931,244582,0,279994,1601087,540861,1710176,204089,1638839,113522,999107,105592,462472,309443,403611,161461,316196,230549,430872
105,220805,1693011,267997,478721,915471,105898,1282089,1689125,1089755,299473,627954,1134696,492165,1815997,803545,33058,186957,833484,937655,361487,838496,1269146,258853,1775265,1185158,176654,383016,403386,273849,1047637,1591140,680567,1329888,45100,127958,84916,352857,255468,1586515,268595,1329872,770320,508277,452138,740153,585128,507680,753203,2129136,2182177,246773,1119246,836385,632013,680316,1246129,212485,1000260,303820,376190,171817,1437815,918041,632455,222728,112612,851045,889746,224191,1076358,450523,587204,643310,734017,153570,382342,847494,362296,626050,103887,463412,76689,630413,379988,884190,321723,462305,849508,925773,851871,498934,833675,759638,787493,281334,2816755,284062,166681,209126,699593,272253,765971,134713,194098,278379,0,1851554,672808,1492347,454555,1421010,291749,1166922,229381,196254,106197,392441,411927,56580,220475,227625
106,1655115,531225,1618712,1808951,1519642,1901627,3070348,623474,1681135,1632008,1480017,1726076,2280424,1436413,2591804,1881783,2023605,1385486,2725914,1535628,1047105,708718,2047112,740240,1478585,2013302,1485950,1538898,1598966,808568,429355,1299911,1859271,1882846,1803133,1867574,2141116,1660275,3374774,1748061,3118130,1083322,1395186,1748214,1296940,1351976,1399074,1710856,433280,1020392,1742401,1285639,1206555,1317527,2468575,1757317,1690738,1740235,1603101,1615258,1795110,458408,1056518,1377869,2010987,1855354,2639303,2678005,1997867,1407213,1539321,1433327,1392391,1538837,1784536,1543195,2635753,1694831,1389560,1770244,2251670,1872418,1220242,2168247,1176827,1617798,1551104,1617327,1136986,1128118,1587732,1359724,1311640,2575752,1810267,1562005,1657717,1718127,1815918,1160423,1621638,1322209,1971361,1815012,1592166,1850424,0,1664563,3280606,1471575,3209269,1728893,1322988,1676022,2032902,1879873,1844956,1514862,1886626,1702720,2001301
107,465147,1489750,446031,326866,420095,726749,1895470,1331733,594379,446509,406680,639320,1105546,1458605,1416926,706905,848726,721793,1551036,370664,723580,1065885,872233,1417874,689782,838424,474201,321721,536148,932721,1387879,367703,834512,707968,628255,692696,966238,468976,2199896,630225,1943252,655404,414973,272534,427289,608762,336076,306934,1925875,1861066,624565,761855,721469,653834,1293697,750753,572903,553377,535718,312014,620232,1234554,605178,465828,836109,680476,1464425,1503127,537840,580982,557126,283232,347138,238641,609658,462477,1460874,404820,413658,594856,1076792,697540,515497,993369,769274,432299,568908,403239,810857,539007,605537,718758,647947,1400873,692431,2469709,472217,542738,664826,584677,436138,586681,796483,686011,540677,675546,1648293,0,2105728,561159,2034390,611058,671546,542425,858024,704995,362870,452101,711748,517220,570731
108,1665238,3137444,1712430,1894416,2359904,1460603,215428,3133558,2534188,1743906,2072388,2579130,1336697,3260430,1050277,1502807,1370895,2277917,920537,1805920,2282929,2713580,1281129,3219698,2629591,1550161,1827449,1847819,1718283,2492071,3035573,2125000,2774321,1445921,1592204,1545070,1294247,1699901,147992,1654142,209820,2214753,1952710,1896571,2184586,2029561,1952113,2098814,3573570,3626610,1641033,2563680,2280818,2076446,1444996,2690562,1603856,2345871,1748253,1820623,1591855,2882248,2362475,2076888,1273969,1615366,699112,695844,1495180,2520791,1894956,2031637,2087743,2178450,1573607,1826776,911196,1806729,2070483,1548320,1441572,1442169,2074846,1557405,2328624,1766156,1906738,2195119,2370206,2296304,1943367,2278108,2204071,801224,1636039,4261189,1728495,1601605,1563831,2144026,1716686,2210404,1508220,1551127,1722812,1464842,3295987,2117241,0,1898989,102356,1683120,2611356,1644429,1380193,1566351,1783165,1856360,1516734,1690721,1550951
109,250159,1318454,227468,547800,792946,496672,1665393,1480082,967230,305889,406265,1012171,875468,1606954,1186849,476828,618649,458927,1320959,209509,463939,894590,642156,1566223,1062633,608347,80995,249055,194011,673081,1216584,471860,1207363,477891,398178,462619,736161,314074,1969819,343106,1713175,395763,212504,422095,531446,171729,285991,780233,1754580,1807620,337446,910204,461828,220238,1063620,1123604,285783,1026330,198146,314682,390155,1063258,708999,332395,606032,450399,1234348,1273049,592912,953832,17525,391683,421621,611492,379581,138240,1230797,368712,404361,365289,846715,467463,255856,763292,509634,291679,35691,876019,551216,642829,72320,459118,385081,1170796,405312,2442199,331598,313171,410963,325037,295519,391415,566405,410057,187211,445469,1476997,550283,1875651,0,1804313,323938,947553,271067,627947,474917,505515,109906,481671,376601,596346
110,1591077,3063283,1638269,1820255,2285743,1386442,264540,3059397,2460028,1669746,1998227,2504969,1262536,3186269,976116,1428646,1296735,2203757,912803,1731759,2208768,2639419,1206968,3145538,2555431,1476001,1753288,1773659,1644122,2417910,2961413,2050839,2700161,1371760,1518043,1470909,1220086,1625740,177122,1579982,110364,2140592,1878549,1822411,2110425,1955400,1877952,2024653,3499409,3552450,1566872,2489519,2206657,2002285,1370835,2616402,1529696,2271710,1674092,1746462,1517694,2808088,2288314,2002727,1199808,1541205,691378,688109,1421019,2446630,1820796,1957476,2013582,2104290,1499447,1752615,903461,1732568,1996322,1474160,1367411,1368008,2000686,1483244,2254463,1691995,1832578,2120958,2296045,2222144,1869206,2203947,2129910,793490,1561878,4187028,1654334,1527445,1489670,2069866,1642525,2136244,1434060,1476966,1648651,1390681,3221826,2043081,102706,1824828,0,1608960,2537195,1570268,1306032,1492190,1709004,1782200,1442573,1616561,1476791
111,155668,1575922,206715,516880,854507,292543,1461264,1628161,1028792,238510,566673,1073733,671340,1755033,982721,323951,444973,716395,1116830,300206,721407,1152057,438028,1714302,1124195,434670,265927,342423,100751,930548,1474051,619603,1268925,298696,262672,309741,532032,219583,1765690,157561,1509047,653231,446996,391175,679189,468039,446399,841795,2012047,2065088,151901,1058283,719296,514924,859492,1185166,82555,1087891,108936,315226,254650,1320726,857078,571174,401903,297522,1030220,1068921,440035,1015394,333434,526240,582029,673054,244075,265910,1026669,301333,564769,192522,642587,263334,513324,559163,767101,260759,345216,937581,808684,790908,381845,716586,642549,966668,219767,2699666,248177,167313,207394,582504,211289,648882,392729,206489,107252,296167,1734465,611845,1671523,337466,1600185,0,1105959,143226,454270,322040,474594,294838,328794,301532,443469
112,962201,1151914,943085,887525,255515,1223803,2392524,720012,417008,943563,640968,461949,1602599,846884,1913980,1203959,1345780,1012398,2048090,867718,823545,728049,1369287,806153,246074,1335478,874052,818775,1033202,585009,1050043,483300,595144,1205022,1125309,1189750,1463292,966029,2696950,1127279,2440306,859763,743807,833194,480329,899367,683086,446729,1588040,1249345,1121619,150134,1012073,944439,1790751,493190,1069957,476108,1008319,809068,1117286,896718,366689,696186,1333163,1177530,1961479,2000180,1076693,76243,956977,616715,575780,526585,1106712,873127,1957928,1006386,572949,1091910,1573846,1194594,806101,1490423,953268,929353,968760,353200,913427,377337,1005388,1009363,938552,1897927,1189485,1857988,969271,1039792,1161880,875281,933192,638420,1293537,1183065,1037731,1172600,1310457,675099,2602782,961010,2531444,1108112,0,1039479,1355078,1202048,923530,851952,1208802,1014274,1109584
113,89780,1519623,136972,446819,784446,255903,1424624,1558100,958731,168448,496930,1003672,634699,1684972,946080,235854,377880,660096,1080190,230462,665108,1095758,401387,1644241,1054133,367578,209628,272362,89127,874249,1417752,549542,1198864,237122,182463,221644,495392,124443,1729050,163549,1472406,596932,377252,321114,609128,411740,376655,771734,1955748,2008789,141727,988222,662997,458625,822851,1115105,103927,1017830,123122,245165,174441,1264427,787017,501430,365263,209425,993579,1032280,351938,945333,277135,456179,512285,602993,163866,251318,990028,231271,495025,104425,605946,226694,457025,522523,710802,190698,288917,867520,752385,720847,325546,660287,586250,930027,225755,2643367,153037,52308,153009,526205,141228,592583,325636,152103,104991,204700,1678166,541784,1634882,281167,1563544,142082,1035898,0,387178,233943,404533,238539,240697,164663,355372
114,402793,1874999,449985,620058,1097459,229514,1158521,1871113,1271743,481461,809943,1316685,520140,1997985,679978,233273,9565,1015472,814087,543475,1020484,1451135,105171,1957254,1367146,209647,565004,585374,455838,1229626,1773129,862555,1511877,150482,318578,275536,390313,437456,1462947,423054,1206304,952308,690265,634127,922141,767116,689668,824455,2311125,2364165,409944,1301235,1018373,814001,797685,1428118,372768,1071513,485808,558178,329410,1619803,1100030,814443,140985,303232,727477,766178,220821,1258346,632511,769192,825298,916005,311162,564331,723926,544284,808038,285876,491387,211081,812401,407963,1066179,503711,644294,920761,1107761,1033860,680922,1015663,941626,663925,404950,2998744,466050,348669,332742,881582,454241,947960,167706,320039,460367,195307,2033542,854796,1368779,636544,1297442,452032,1348911,411370,0,296816,717546,593916,247200,428277,195914
115,250819,1723025,298011,391001,945485,248210,1384445,1719139,913695,329487,657969,958636,594520,1846011,905901,74288,289313,863498,1040010,391501,868510,1299161,361208,1805280,1215172,153785,413030,433400,303864,1077652,1621155,710581,1145628,147455,93315,21504,455212,285482,1688870,298396,1432227,800334,538291,482153,770167,615142,537694,665483,2159151,2212192,276573,1149261,866399,662027,782672,1276144,242286,912540,333834,406204,137174,1467829,948056,662469,325084,82142,953400,992101,136471,1106372,480537,617218,673324,764031,118927,412357,949849,392310,656064,133688,565767,219001,660427,482344,914205,351737,492320,761788,955787,881886,528948,863689,789652,889848,363151,2846770,250368,196481,268114,729608,302267,795986,237069,262823,308393,106944,1881568,702822,1594703,484570,1523365,321550,1196937,239305,298610,0,340971,441942,79131,233595,102352
116,327953,1671381,308837,43666,669059,589555,1563697,1580698,722884,217486,588312,767825,968352,1707569,1085154,392572,711533,903425,1219263,335835,905211,1247517,735040,1666838,938746,364238,429635,372506,398954,1114353,1569511,549335,954817,570774,264748,346021,829044,255048,1868123,493031,1611480,837035,482626,83713,608921,560765,517708,474671,2107507,2110031,487371,1010819,903100,607649,1156503,999717,435709,759565,429212,284808,293901,1416186,786809,647460,698915,366144,1132653,1171354,309717,829946,512561,464864,528770,487605,271374,356691,1129102,216791,595289,457662,939598,560346,697128,856175,950906,215053,524343,570976,992488,720639,560972,900390,829579,1069101,555237,2718674,233281,405545,527632,766309,248895,768313,659289,548817,403483,425228,1829925,362792,1773956,516593,1702618,473864,920511,405231,720830,341579,0,407536,397415,211203,332578
117,222667,1358793,193251,448459,693604,466173,1634894,1380741,867888,206548,306924,912829,844970,1507613,1156350,446329,588151,499267,1290460,110168,504278,934929,611658,1466881,963291,577848,33380,149714,163512,713420,1256923,372519,1108021,447392,367679,432120,705662,234815,1939320,312607,1682676,436102,187246,322754,432105,250911,186649,680892,1794919,1847960,306947,810863,502167,297795,1033121,1024262,255285,926988,167647,215341,359657,1103598,609658,311424,575533,419901,1203850,1242551,562413,854491,116306,292341,322279,512150,349082,27679,1200299,269371,305019,334790,816217,436964,296196,732793,549973,192338,128088,776677,591556,543487,164717,499457,425420,1140298,374813,2482538,232256,282673,380464,365376,196178,431754,535907,379559,156712,414970,1517336,450941,1845152,120338,1773815,293440,848211,240568,597448,444419,406173,0,451172,277260,565848
118,257850,1730055,305041,451108,952516,158337,1334528,1726169,973802,336518,664999,1018743,544603,1853041,855984,16268,239396,870529,990094,398531,875541,1306191,311291,1812310,1222203,131062,420061,440431,310894,1084682,1628185,717612,1205735,97538,100345,57303,405296,292512,1638954,305426,1382310,807365,545321,489183,777197,622173,544724,725590,2166181,2219222,283604,1156291,873430,669057,732755,1283174,249316,972647,340864,413234,144205,1474860,955086,669499,275167,84999,903483,942185,196579,1113402,487568,624249,680354,771062,125957,419387,899932,399341,663094,140718,515850,129127,667458,432427,921235,358767,499350,821895,962818,888916,535979,870719,796683,839931,333773,2853800,257399,203512,261565,736638,309297,803016,187152,246537,315423,57028,1888598,709853,1544786,491600,1473448,328580,1203967,246335,248693,78584,364828,448972,0,240625,94450
119,154505,1545938,152865,225562,755187,291069,1459790,1528840,929471,73071,472899,974412,669866,1655712,981247,235964,413047,686411,1115356,206432,691423,1122073,436554,1614981,1024874,402744,300231,243102,225506,900564,1444067,520283,1169604,272288,156853,221755,530558,82807,1764216,304563,1507573,623247,353222,179682,579869,431361,352625,742474,1982063,2035104,282741,958962,689312,478246,858018,1085845,262261,988571,255706,215905,137887,1290742,757757,477400,400430,209536,1028746,1067447,352049,916074,383157,426920,488255,573733,138256,227288,1025195,110828,470995,176547,641113,261860,483340,557689,737117,87008,394939,838260,778700,691587,431568,686602,612565,965194,381982,2666817,67443,164857,286944,552520,101046,625105,360803,304312,230035,221563,1704481,512524,1670049,387189,1598711,300416,1006638,164253,422344,234054,211597,278132,240808,0,355483
120,352141,1824347,399333,382622,869882,235913,1309050,1820461,905426,430809,759291,950367,578314,1947333,830506,175610,187414,964820,964616,492823,969832,1400483,285814,1906601,1066238,39489,514352,534722,405186,1178974,1722476,811903,1137359,156881,194637,125060,439006,386804,1613476,399718,1356832,901656,639613,583474,871489,716464,639016,657214,2260473,2313513,377895,1250583,967721,763349,766465,1127209,343608,904271,435156,507526,238496,1569151,1049378,763791,249689,183464,878005,916707,65518,1009426,581859,718540,774646,865353,220249,513679,874455,493632,757386,235010,549560,217480,761749,466137,1015526,453059,593641,753519,1057109,983207,630270,965011,890974,814454,411350,3185643,351690,297803,339141,830929,403589,897307,90484,326438,409715,201706,1982890,564091,1519308,585892,1447971,422872,1099990,340627,196712,102371,332592,543263,94376,334917,0
